pokemon_id,pokemon_name_en,pokemon_name_ko,pokemon_ko_status,move_id,move_name_en,move_name_ko,move_ko_status,move_type,move_type_ko,category,category_ko,source,confidence
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,close-combat,Close Combat,인파이트,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,coaching,Coaching,코칭,official,fighting,격투,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,counter,Counter,카운터,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,detect,Detect,판별,official,fighting,격투,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,double-hit,Double Hit,더블어택,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,encore,Encore,앵콜,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,endeavor,Endeavor,죽기살기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,endure,Endure,버티기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,facade,Facade,객기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,feather-dance,Feather Dance,깃털댄스,official,flying,비행,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,fling,Fling,내던지기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,flip-turn,Flip Turn,퀵턴,official,water,물,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,focus-energy,Focus Energy,기충전,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,giga-impact,Giga Impact,기가임팩트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,helping-hand,Helping Hand,도우미,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,hurricane,Hurricane,폭풍,official,flying,비행,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,hydro-cannon,Hydro Cannon,하이드로캐논,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,hydro-pump,Hydro Pump,하이드로펌프,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,hyper-beam,Hyper Beam,파괴광선,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,ice-spinner,Ice Spinner,아이스스피너,needs_review,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,icy-wind,Icy Wind,얼다바람,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,knock-off,Knock Off,탁쳐서떨구기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,last-resort,Last Resort,뒀다쓰기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,liquidation,Liquidation,아쿠아브레이크,official,water,물,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,low-kick,Low Kick,안다리걸기,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,low-sweep,Low Sweep,로킥,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,mega-kick,Mega Kick,메가톤킥,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,misty-terrain,Misty Terrain,미스트필드,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,protect,Protect,방어,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,psych-up,Psych Up,자기암시,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,rain-dance,Rain Dance,비바라기,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,rapid-spin,Rapid Spin,고속스핀,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,rest,Rest,잠자기,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,reversal,Reversal,기사회생,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,roost,Roost,날개쉬기,official,flying,비행,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,sleep-talk,Sleep Talk,잠꼬대,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,substitute,Substitute,대타출동,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,surf,Surf,파도타기,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,swords-dance,Swords Dance,칼춤,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,taunt,Taunt,도발,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,triple-axel,Triple Axel,트리플악셀,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,u-turn,U-turn,유턴,official,bug,벌레,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,upper-hand,Upper Hand,기선제압,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,water-pulse,Water Pulse,물의파동,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,wave-crash,Wave Crash,웨이브태클,needs_review,water,물,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
quaquaval,Quaquaval,웨이니발,official_or_opgg_ko,whirlpool,Whirlpool,바다회오리,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,aerial-ace,Aerial Ace,제비반환,official,flying,비행,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,agility,Agility,고속이동,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,baby-doll-eyes,Baby-Doll Eyes,초롱초롱눈동자,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,beat-up,Beat Up,집단구타,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,bite,Bite,물기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,bullet-seed,Bullet Seed,기관총,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,charm,Charm,애교부리기,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,chilling-water,Chilling Water,찬물끼얹기,needs_review,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,copycat,Copycat,흉내쟁이,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,crunch,Crunch,깨물어부수기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,dig,Dig,구멍파기,official,ground,땅,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,double-edge,Double-Edge,이판사판태클,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,double-hit,Double Hit,더블어택,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,encore,Encore,앵콜,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,endure,Endure,버티기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,facade,Facade,객기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,fake-tears,Fake Tears,거짓울음,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,feint,Feint,페인트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,follow-me,Follow Me,날따름,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,giga-impact,Giga Impact,기가임팩트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,grass-knot,Grass Knot,풀묶기,official,grass,풀,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,helping-hand,Helping Hand,도우미,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,hyper-beam,Hyper Beam,파괴광선,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,hyper-voice,Hyper Voice,하이퍼보이스,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,low-kick,Low Kick,안다리걸기,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,low-sweep,Low Sweep,로킥,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,mud-shot,Mud Shot,머드숏,official,ground,땅,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,mud-slap,Mud-Slap,진흙뿌리기,official,ground,땅,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,play-rough,Play Rough,치근거리기,official,fairy,페어리,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,population-bomb,Population Bomb,찍찍베기,needs_review,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,protect,Protect,방어,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,rain-dance,Rain Dance,비바라기,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,rest,Rest,잠자기,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,seed-bomb,Seed Bomb,씨폭탄,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,shadow-claw,Shadow Claw,섀도크루,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,sleep-talk,Sleep Talk,잠꼬대,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,substitute,Substitute,대타출동,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,sunny-day,Sunny Day,쾌청,official,fire,불꽃,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,super-fang,Super Fang,분노의앞니,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,taunt,Taunt,도발,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,thief,Thief,도둑질,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,thunder-wave,Thunder Wave,전기자석파,official,electric,전기,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,tidy-up,Tidy Up,정리정돈,needs_review,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,trailblaze,Trailblaze,개척하기,manual_official_ko_fix,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,u-turn,U-turn,유턴,official,bug,벌레,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-four,Maushold,파밀리쥐 (네 식구),official_or_opgg_ko,water-pulse,Water Pulse,물의파동,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,aerial-ace,Aerial Ace,제비반환,official,flying,비행,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,agility,Agility,고속이동,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,baby-doll-eyes,Baby-Doll Eyes,초롱초롱눈동자,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,beat-up,Beat Up,집단구타,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,bite,Bite,물기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,bullet-seed,Bullet Seed,기관총,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,charm,Charm,애교부리기,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,chilling-water,Chilling Water,찬물끼얹기,needs_review,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,copycat,Copycat,흉내쟁이,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,crunch,Crunch,깨물어부수기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,dig,Dig,구멍파기,official,ground,땅,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,double-edge,Double-Edge,이판사판태클,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,double-hit,Double Hit,더블어택,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,encore,Encore,앵콜,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,endure,Endure,버티기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,facade,Facade,객기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,fake-tears,Fake Tears,거짓울음,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,feint,Feint,페인트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,follow-me,Follow Me,날따름,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,giga-impact,Giga Impact,기가임팩트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,grass-knot,Grass Knot,풀묶기,official,grass,풀,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,helping-hand,Helping Hand,도우미,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,hyper-beam,Hyper Beam,파괴광선,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,hyper-voice,Hyper Voice,하이퍼보이스,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,low-kick,Low Kick,안다리걸기,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,low-sweep,Low Sweep,로킥,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,mud-shot,Mud Shot,머드숏,official,ground,땅,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,mud-slap,Mud-Slap,진흙뿌리기,official,ground,땅,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,play-rough,Play Rough,치근거리기,official,fairy,페어리,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,population-bomb,Population Bomb,찍찍베기,needs_review,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,protect,Protect,방어,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,rain-dance,Rain Dance,비바라기,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,rest,Rest,잠자기,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,seed-bomb,Seed Bomb,씨폭탄,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,shadow-claw,Shadow Claw,섀도크루,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,sleep-talk,Sleep Talk,잠꼬대,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,substitute,Substitute,대타출동,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,sunny-day,Sunny Day,쾌청,official,fire,불꽃,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,super-fang,Super Fang,분노의앞니,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,taunt,Taunt,도발,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,thief,Thief,도둑질,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,thunder-wave,Thunder Wave,전기자석파,official,electric,전기,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,tidy-up,Tidy Up,정리정돈,needs_review,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,trailblaze,Trailblaze,개척하기,manual_official_ko_fix,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,u-turn,U-turn,유턴,official,bug,벌레,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
maushold-family-of-three,Maushold,파밀리쥐 (세 식구),official_or_opgg_ko,water-pulse,Water Pulse,물의파동,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,ancient-power,Ancient Power,원시의힘,official,rock,바위,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,avalanche,Avalanche,눈사태,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,block,Block,블록,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,body-press,Body Press,바디프레스,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,body-slam,Body Slam,누르기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,brick-break,Brick Break,깨트리다,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,bulldoze,Bulldoze,땅고르기,official,ground,땅,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,curse,Curse,저주,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,dig,Dig,구멍파기,official,ground,땅,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,double-edge,Double-Edge,이판사판태클,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,dynamic-punch,Dynamic Punch,폭발펀치,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,earth-power,Earth Power,대지의힘,official,ground,땅,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
garganacl,Garganacl,콜로솔트,official_or_opgg_ko,earthquake,Earthquake,지진,official,ground,땅,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
