entity_type,entity_id,source_numeric_id,name_en,name_ko,ko_status,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,source_file
ability,flash-fire,18,Flash Fire,타오르는불꽃,official,3,"Protects against Fire moves.  Once one has been blocked, the Pokémon's own Fire moves inflict 1.5× damage until it leaves battle.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,shield-dust,19,Shield Dust,인분,official,3,Protects against incoming moves' extra effects.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,own-tempo,20,Own Tempo,마이페이스,official,3,Prevents confusion.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,suction-cups,21,Suction Cups,흡반,official,3,Prevents being forced out of battle by other Pokémon's moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,intimidate,22,Intimidate,위협,official,3,Lowers opponents' Attack one stage upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,shadow-tag,23,Shadow Tag,그림자밟기,official,3,Prevents opponents from fleeing or switching out.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,rough-skin,24,Rough Skin,까칠한피부,official,3,Damages attacking Pokémon for 1/8 their max HP on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,wonder-guard,25,Wonder Guard,불가사의부적,official,3,Protects against damaging moves that are not super effective.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,levitate,26,Levitate,부유,official,3,Evades Ground moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,effect-spore,27,Effect Spore,포자,official,3,"Has a 30% chance of inflcting either paralysis, poison, or sleep on attacking Pokémon on contact.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,synchronize,28,Synchronize,싱크로,official,3,"Copies burns, paralysis, and poison received onto the Pokémon that inflicted them.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,clear-body,29,Clear Body,클리어바디,official,3,Prevents stats from being lowered by other Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,natural-cure,30,Natural Cure,자연회복,official,3,Cures any major status ailment upon switching out.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,lightning-rod,31,Lightning Rod,피뢰침,official,3,"Redirects single-target Electric moves to this Pokémon where possible.  Absorbs Electric moves, raising Special Attack one stage.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,serene-grace,32,Serene Grace,하늘의은총,official,3,Doubles the chance of moves' extra effects occurring.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,swift-swim,33,Swift Swim,쓱쓱,official,3,Doubles Speed during rain.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,chlorophyll,34,Chlorophyll,엽록소,official,3,Doubles Speed during strong sunlight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,illuminate,35,Illuminate,발광,official,3,Doubles the wild encounter rate.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,trace,36,Trace,트레이스,official,3,Copies an opponent's ability upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,huge-power,37,Huge Power,천하장사,official,3,Doubles Attack in battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,poison-point,38,Poison Point,독가시,official,3,Has a 30% chance of poisoning attacking Pokémon on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,inner-focus,39,Inner Focus,정신력,official,3,Prevents flinching.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,magma-armor,40,Magma Armor,마그마의무장,official,3,Prevents freezing.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,water-veil,41,Water Veil,수의베일,official,3,Prevents burns.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,magnet-pull,42,Magnet Pull,자력,official,3,Prevents Steel opponents from fleeing or switching out.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,soundproof,43,Soundproof,방음,official,3,Protects against sound-based moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,rain-dish,44,Rain Dish,젖은접시,official,3,Heals for 1/16 max HP after each turn during rain.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sand-stream,45,Sand Stream,모래날림,official,3,Summons a sandstorm that lasts indefinitely upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,pressure,46,Pressure,프레셔,official,3,Increases the PP cost of moves targetting the Pokémon by one.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,thick-fat,47,Thick Fat,두꺼운지방,official,3,Halves damage from Fire and Ice moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,early-bird,48,Early Bird,일찍기상,official,3,Makes sleep pass twice as quickly.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,flame-body,49,Flame Body,불꽃몸,official,3,Has a 30% chance of burning attacking Pokémon on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,run-away,50,Run Away,도주,official,3,Ensures success fleeing from wild battles.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,keen-eye,51,Keen Eye,날카로운눈,official,3,Prevents accuracy from being lowered.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,hyper-cutter,52,Hyper Cutter,괴력집게,official,3,Prevents Attack from being lowered by other Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,pickup,53,Pickup,픽업,official,3,Picks up other Pokémon's used and Flung held items.  May also pick up an item after battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,truant,54,Truant,게으름,official,3,Skips every second turn.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,hustle,55,Hustle,의욕,official,3,"Strengthens physical moves to inflict 1.5× damage, but decreases their accuracy to 0.8×.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,cute-charm,56,Cute Charm,헤롱헤롱바디,official,3,Has a 30% chance of infatuating attacking Pokémon on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,plus,57,Plus,플러스,official,3,Increases Special Attack to 1.5× when a friendly Pokémon has Plus or Minus.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,minus,58,Minus,마이너스,official,3,Increases Special Attack to 1.5× when a friendly Pokémon has Plus or Minus.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,forecast,59,Forecast,기분파,official,3,Changes Castform's type and form to match the weather.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sticky-hold,60,Sticky Hold,점착,official,3,Prevents a held item from being removed by other Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,shed-skin,61,Shed Skin,탈피,official,3,Has a 33% chance of curing any major status ailment after each turn.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,guts,62,Guts,근성,official,3,Increases Attack to 1.5× with a major status ailment.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,marvel-scale,63,Marvel Scale,이상한비늘,official,3,Increases Defense to 1.5× with a major status ailment.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,liquid-ooze,64,Liquid Ooze,해감액,official,3,Damages opponents using leeching moves for as much as they would heal.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,overgrow,65,Overgrow,심록,official,3,Strengthens Grass moves to inflict 1.5× damage at 1/3 max HP or less.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,blaze,66,Blaze,맹화,official,3,Strengthens Fire moves to inflict 1.5× damage at 1/3 max HP or less.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,torrent,67,Torrent,급류,official,3,Strengthens Water moves to inflict 1.5× damage at 1/3 max HP or less.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,swarm,68,Swarm,벌레의알림,official,3,Strengthens Bug moves to inflict 1.5× damage at 1/3 max HP or less.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,rock-head,69,Rock Head,돌머리,official,3,Protects against recoil damage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,drought,70,Drought,가뭄,official,3,Summons strong sunlight that lasts indefinitely upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,arena-trap,71,Arena Trap,개미지옥,official,3,Prevents opponents from fleeing or switching out.  Eluded by Flying-types and Pokémon in the air.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,vital-spirit,72,Vital Spirit,의기양양,official,3,Prevents sleep.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,white-smoke,73,White Smoke,하얀연기,official,3,Prevents stats from being lowered by other Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,pure-power,74,Pure Power,순수한힘,official,3,Doubles Attack in battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,shell-armor,75,Shell Armor,조가비갑옷,official,3,Protects against critical hits.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,air-lock,76,Air Lock,에어록,official,3,"Negates all effects of weather, but does not prevent the weather itself.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,tangled-feet,77,Tangled Feet,갈지자걸음,official,4,Doubles evasion when confused.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,motor-drive,78,Motor Drive,전기엔진,official,4,"Absorbs Electric moves, raising Speed one stage.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,rivalry,79,Rivalry,투쟁심,official,4,"Increases damage inflicted to 1.25× against Pokémon of the same gender, but decreases damage to 0.75× against the opposite gender.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,steadfast,80,Steadfast,불굴의마음,official,4,Raises Speed one stage upon flinching.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,snow-cloak,81,Snow Cloak,눈숨기,official,4,Increases evasion to 1.25× during hail.  Protects against hail damage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,gluttony,82,Gluttony,먹보,official,4,Makes the Pokémon eat any held Berry triggered by low HP below 1/2 its max HP.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,anger-point,83,Anger Point,분노의경혈,official,4,Raises Attack to the maximum of six stages upon receiving a critical hit.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,unburden,84,Unburden,곡예,official,4,Doubles Speed upon using or losing a held item.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,heatproof,85,Heatproof,내열,official,4,Halves damage from Fire moves and burns.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,simple,86,Simple,단순,official,4,Doubles the Pokémon's stat modifiers.  These doubled modifiers are still capped at -6 or 6 stages.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,dry-skin,87,Dry Skin,건조피부,official,4,"Causes 1/8 max HP in damage each turn during strong sunlight, but heals for 1/8 max HP during rain.  Increases damage from Fire moves to 1.25×, but absorbs Water moves, healing for 1/4 max HP.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,download,88,Download,다운로드,official,4,Raises the attack stat corresponding to the opponents' weaker defense one stage upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,iron-fist,89,Iron Fist,철주먹,official,4,Strengthens punch-based moves to 1.2× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,poison-heal,90,Poison Heal,포이즌힐,official,4,Heals for 1/8 max HP after each turn when poisoned in place of damage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,adaptability,91,Adaptability,적응력,official,4,Increases the same-type attack bonus from 1.5× to 2×.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,skill-link,92,Skill Link,스킬링크,official,4,Extends two-to-five-hit moves and Triple Kick to their full length every time.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,hydration,93,Hydration,촉촉바디,official,4,Cures any major status ailment after each turn during rain.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,solar-power,94,Solar Power,선파워,official,4,Increases Special Attack to 1.5× but costs 1/8 max HP after each turn during strong sunlight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,quick-feet,95,Quick Feet,속보,official,4,Increases Speed to 1.5× with a major status ailment.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,normalize,96,Normalize,노말스킨,official,4,Makes the Pokémon's moves all act Normal-type.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sniper,97,Sniper,스나이퍼,official,4,Strengthens critical hits to inflict 3× damage rather than 2×.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,magic-guard,98,Magic Guard,매직가드,official,4,Protects against damage not directly caused by a move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,no-guard,99,No Guard,노가드,official,4,Ensures all moves used by and against the Pokémon hit.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,stall,100,Stall,시간벌기,official,4,Makes the Pokémon move last within its move's priority bracket.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,technician,101,Technician,테크니션,official,4,Strengthens moves of 60 base power or less to 1.5× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,leaf-guard,102,Leaf Guard,리프가드,official,4,Protects against major status ailments during strong sunlight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,klutz,103,Klutz,서투름,official,4,Prevents the Pokémon from using its held item in battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,mold-breaker,104,Mold Breaker,틀깨기,official,4,Bypasses targets' abilities if they could hinder or prevent a move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,super-luck,105,Super Luck,대운,official,4,Raises moves' critical hit rates one stage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,aftermath,106,Aftermath,유폭,official,4,Damages the attacker for 1/4 its max HP when knocked out by a contact move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,anticipation,107,Anticipation,위험예지,official,4,"Notifies all trainers upon entering battle if an opponent has a super-effective move, Self-Destruct, Explosion, or a one-hit KO move.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,forewarn,108,Forewarn,예지몽,official,4,Reveals the opponents' strongest move upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,unaware,109,Unaware,천진,official,4,Ignores other Pokémon's stat modifiers for damage and accuracy calculation.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,tinted-lens,110,Tinted Lens,색안경,official,4,Doubles damage inflicted with not-very-effective moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,filter,111,Filter,필터,official,4,Decreases damage taken from super-effective moves by 1/4.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,slow-start,112,Slow Start,슬로스타트,official,4,Halves Attack and Speed for five turns upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,scrappy,113,Scrappy,배짱,official,4,Lets the Pokémon's Normal and Fighting moves hit Ghost Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,storm-drain,114,Storm Drain,마중물,official,4,"Redirects single-target Water moves to this Pokémon where possible.  Absorbs Water moves, raising Special Attack one stage.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,ice-body,115,Ice Body,아이스바디,official,4,Heals for 1/16 max HP after each turn during hail.  Protects against hail damage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,solid-rock,116,Solid Rock,하드록,official,4,Decreases damage taken from super-effective moves by 1/4.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,snow-warning,117,Snow Warning,눈퍼뜨리기,official,4,Summons hail that lasts indefinitely upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,honey-gather,118,Honey Gather,꿀모으기,official,4,The Pokémon may pick up Honey after battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,frisk,119,Frisk,통찰,official,4,Reveals an opponent's held item upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,reckless,120,Reckless,이판사판,official,4,Strengthens recoil moves to 1.2× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,multitype,121,Multitype,멀티타입,official,4,Changes Arceus's type and form to match its held Plate.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,flower-gift,122,Flower Gift,플라워기프트,official,4,Increases friendly Pokémon's Attack and Special Defense to 1.5× during strong sunlight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,bad-dreams,123,Bad Dreams,나이트메어,official,4,Damages sleeping opponents for 1/8 their max HP after each turn.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,pickpocket,124,Pickpocket,나쁜손버릇,official,5,Steals attacking Pokémon's held items on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sheer-force,125,Sheer Force,우격다짐,official,5,"Strengthens moves with extra effects to 1.3× their power, but prevents their extra effects.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,contrary,126,Contrary,심술꾸러기,official,5,Inverts stat changes.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,unnerve,127,Unnerve,긴장감,official,5,Prevents opposing Pokémon from eating held Berries.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,defiant,128,Defiant,오기,official,5,Raises Attack two stages upon having any stat lowered.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,defeatist,129,Defeatist,무기력,official,5,Halves Attack and Special Attack at 50% max HP or less.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,cursed-body,130,Cursed Body,저주받은바디,official,5,Has a 30% chance of Disabling any move that hits the Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,healer,131,Healer,치유의마음,official,5,Has a 30% chance of curing each adjacent ally of any major status ailment after each turn.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,friend-guard,132,Friend Guard,프렌드가드,official,5,Decreases all direct damage taken by friendly Pokémon to 0.75×.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,weak-armor,133,Weak Armor,깨어진갑옷,official,5,Raises Speed and lowers Defense by one stage each upon being hit by a physical move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,heavy-metal,134,Heavy Metal,헤비메탈,official,5,Doubles the Pokémon's weight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,light-metal,135,Light Metal,라이트메탈,official,5,Halves the Pokémon's weight.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,multiscale,136,Multiscale,멀티스케일,official,5,Halves damage taken from full HP.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,toxic-boost,137,Toxic Boost,독폭주,official,5,Increases Attack to 1.5× when poisoned.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,flare-boost,138,Flare Boost,열폭주,official,5,Increases Special Attack to 1.5× when burned.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,harvest,139,Harvest,수확,official,5,Has a 50% chance of restoring a used Berry after each turn if the Pokémon has held no items in the meantime.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,telepathy,140,Telepathy,텔레파시,official,5,Protects against friendly Pokémon's damaging moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,moody,141,Moody,변덕쟁이,official,5,Raises a random stat two stages and lowers another one stage after each turn.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,overcoat,142,Overcoat,방진,official,5,Protects against damage from weather.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,poison-touch,143,Poison Touch,독수,official,5,Has a 30% chance of poisoning target Pokémon upon contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,regenerator,144,Regenerator,재생력,official,5,Heals for 1/3 max HP upon switching out.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,big-pecks,145,Big Pecks,부풀린가슴,official,5,Protects against Defense drops.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sand-rush,146,Sand Rush,모래헤치기,official,5,Doubles Speed during a sandstorm.  Protects against sandstorm damage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,wonder-skin,147,Wonder Skin,미라클스킨,official,5,Lowers incoming non-damaging moves' base accuracy to exactly 50%.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,analytic,148,Analytic,애널라이즈,official,5,Strengthens moves to 1.3× their power when moving last.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,illusion,149,Illusion,일루전,official,5,Takes the appearance of the last conscious party Pokémon upon being sent out until hit by a damaging move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,imposter,150,Imposter,괴짜,official,5,Transforms upon entering battle.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,infiltrator,151,Infiltrator,틈새포착,official,5,"Bypasses Light Screen, Reflect, and Safeguard.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,mummy,152,Mummy,미라,official,5,Changes attacking Pokémon's abilities to Mummy on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,moxie,153,Moxie,자기과신,official,5,Raises Attack one stage upon KOing a Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,justified,154,Justified,정의의마음,official,5,Raises Attack one stage upon taking damage from a Dark move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,rattled,155,Rattled,주눅,official,5,"Raises Speed one stage upon being hit by a Dark, Ghost, or Bug move.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,magic-bounce,156,Magic Bounce,매직미러,official,5,Reflects most non-damaging moves back at their user.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sap-sipper,157,Sap Sipper,초식,official,5,"Absorbs Grass moves, raising Attack one stage.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,prankster,158,Prankster,짓궂은마음,official,5,Raises non-damaging moves' priority by one stage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sand-force,159,Sand Force,모래의힘,official,5,"Strengthens Rock, Ground, and Steel moves to 1.3× their power during a sandstorm.  Protects against sandstorm damage.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,iron-barbs,160,Iron Barbs,철가시,official,5,Damages attacking Pokémon for 1/8 their max HP on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,zen-mode,161,Zen Mode,달마모드,official,5,"Changes Darmanitan's form after each turn depending on its HP: Zen Mode below 50% max HP, and Standard Mode otherwise.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,victory-star,162,Victory Star,승리의별,official,5,Increases moves' accuracy to 1.1× for friendly Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,turboblaze,163,Turboblaze,터보블레이즈,official,5,Bypasses targets' abilities if they could hinder or prevent moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,teravolt,164,Teravolt,테라볼티지,official,5,Bypasses targets' abilities if they could hinder or prevent moves.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,aroma-veil,165,Aroma Veil,아로마베일,official,6,Protects allies against moves that affect their mental state.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,flower-veil,166,Flower Veil,플라워베일,official,6,Protects friendly Grass Pokémon from having their stats lowered by other Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,cheek-pouch,167,Cheek Pouch,볼주머니,official,6,"Restores HP upon eating a Berry, in addition to the Berry's effect.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,protean,168,Protean,변환자재,official,6,Changes the bearer's type to match each move it uses.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,fur-coat,169,Fur Coat,퍼코트,official,6,Halves damage from physical attacks.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,magician,170,Magician,매지션,official,6,Steals the target's held item when the bearer uses a damaging move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,bulletproof,171,Bulletproof,방탄,official,6,"Protects against bullet, ball, and bomb-based moves.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,competitive,172,Competitive,승기,official,6,Raises Special Attack by two stages upon having any stat lowered.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,strong-jaw,173,Strong Jaw,옹골찬턱,official,6,Strengthens biting moves to 1.5× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,refrigerate,174,Refrigerate,프리즈스킨,official,6,Turns the bearer's Normal moves into Ice moves and strengthens them to 1.3× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,sweet-veil,175,Sweet Veil,스위트베일,official,6,Prevents friendly Pokémon from sleeping.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,stance-change,176,Stance Change,배틀스위치,official,6,"Changes Aegislash to Blade Forme before using a damaging move, or Shield Forme before using King’s Shield.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,gale-wings,177,Gale Wings,질풍날개,official,6,Raises Flying moves' priority by one stage.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,mega-launcher,178,Mega Launcher,메가런처,official,6,Strengthens aura and pulse moves to 1.5× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,grass-pelt,179,Grass Pelt,풀모피,official,6,Boosts Defense while Grassy Terrain is in effect.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,symbiosis,180,Symbiosis,공생,official,6,Passes the bearer's held item to an ally when the ally uses up its item.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,tough-claws,181,Tough Claws,단단한발톱,official,6,Strengthens moves that make contact to 1.33× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,pixilate,182,Pixilate,페어리스킨,official,6,Turns the bearer's Normal moves into Fairy moves and strengthens them to 1.3× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,gooey,183,Gooey,미끈미끈,official,6,Lowers attacking Pokémon's Speed by one stage on contact.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,aerilate,184,Aerilate,스카이스킨,official,6,Turns the bearer's Normal moves into Flying moves and strengthens them to 1.3× their power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,parental-bond,185,Parental Bond,부자유친,official,6,Lets the bearer hit twice with damaging moves.  The second hit has half power.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,dark-aura,186,Dark Aura,다크오라,official,6,Strengthens Dark moves to 1.33× their power for all friendly and opposing Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,fairy-aura,187,Fairy Aura,페어리오라,official,6,Strengthens Fairy moves to 1.33× their power for all friendly and opposing Pokémon.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,aura-break,188,Aura Break,오라브레이크,official,6,Makes Dark Aura and Fairy Aura weaken moves of their respective types.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,primordial-sea,189,Primordial Sea,시작의바다,official,6,"Creates heavy rain, which has all the properties of Rain Dance, cannot be replaced, and causes damaging Fire moves to fail.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,desolate-land,190,Desolate Land,끝의대지,official,6,"Creates extremely harsh sunlight, which has all the properties of Sunny Day, cannot be replaced, and causes damaging Water moves to fail.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,delta-stream,191,Delta Stream,델타스트림,official,6,"Creates a mysterious air current, which cannot be replaced and causes moves to never be super effective against Flying Pokémon.",,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,stamina,192,Stamina,지구력,official,7,Raises this Pokémon's Defense by one stage when it takes damage from a move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,wimp-out,193,Wimp Out,도망태세,official,7,This Pokémon automatically switches out when its HP drops below half.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,emergency-exit,194,Emergency Exit,위기회피,official,7,This Pokémon automatically switches out when its HP drops below half.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,water-compaction,195,Water Compaction,꾸덕꾸덕굳기,official,7,Raises this Pokémon's Defense by two stages when it's hit by a Water move.,,,,,data/reference/pokeapi_abilities_full_ko.csv
ability,merciless,196,Merciless,무도한행동,official,7,This Pokémon's moves critical hit against poisoned targets.,,,,,data/reference/pokeapi_abilities_full_ko.csv
